NUM_TURNO;DESCRICAO_CARGO;NOME_CANDIDATO;SEQUENCIAL_CANDIDATO;NUMERO_CANDIDATO;DES_SITUACAO_CANDIDATURA;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;DESCRICAO_OCUPACAO;DATA_NASCIMENTO;DESCRICAO_SEXO;DESCRICAO_GRAU_INSTRUCAO;DESC_SIT_TOT_TURNO
1;VEREADOR;LÚCIA ROSA BECKER DOS SANTOS;22147;10122;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;24/04/1954;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MAGNO LUIZ POLAK;7624;43008;DEFERIDO;43;PV;PARTIDO VERDE;PROFESSOR DE ENSINO FUNDAMENTAL;15/09/1971;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MAIKO ALEXANDRE NUNES VIEIRA;26621;23789;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;09/04/1974;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MANASSES NOBRE SOBRINHO;28293;12700;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;03/09/1955;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MANASSÉS OLIVEIRA DA SILVA;34559;28800;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;19/06/1964;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;#NULO#
1;VEREADOR;MANOEL  SOARES  DOS  SANTOS;31688;27113;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;FARMACÊUTICO;09/07/1958;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;MANOEL LUCIANO DE ANDRADE;27030;17888;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;04/09/1964;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;MARA LUCIA CORRÊA SCHEIDT;7873;20620;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;ADMINISTRADOR;22/08/1961;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARCELO ARIALDO PORCINO;7302;40178;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;AGENTE DE SAÚDE E SANITARISTA;15/10/1973;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;MARCELO CORDEIRO ALVES PINTO;26623;23156;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;MOTORISTA PARTICULAR;10/09/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCELO DE SANT'ANA PINTO;7625;43689;DEFERIDO;43;PV;PARTIDO VERDE;SERVIDOR PÚBLICO MUNICIPAL;03/07/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCELO PADILHA;28294;12612;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;COBRADOR DE TRANSPORTE COLETIVO;21/10/1980;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;MARCELO PERUCHI;7735;13153;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SERVIDOR PÚBLICO MUNICIPAL;04/11/1966;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCIA ALVES MARTINS;111;11012;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;RECEPCIONISTA;06/11/1973;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MARCIA REGINA COELHO RIBEIRO;26625;23232;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PROFESSOR DE ENSINO SUPERIOR;08/11/1973;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARCIA REGINA DAGOSTIM GOMES;7874;20598;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;DESPACHANTE;01/03/1962;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MARCIA ROMEIRO LEMOS;26762;17098;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CABELEIREIRO E BARBEIRO;25/06/1963;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCIEL COLONETTI;7805;25111;DEFERIDO;25;DEM;DEMOCRATAS;PROFESSOR DE ENSINO SUPERIOR;15/08/1978;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARCILIO JOSE DE OLIVEIRA;26763;17122;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;17/11/1969;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCIO ANTONIO DO NASCIMENTO;28295;12450;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SERVIDOR PÚBLICO ESTADUAL;14/10/1961;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCO ANTONIO DE ARAUJO;7303;40478;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ENFERMEIRO;30/10/1963;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARCO ANTONIO DUBIEL GERMANO;7875;20222;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;02/12/1972;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;MARCO ANTÔNIO ROCKENBACH;7937;45190;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;15/05/1987;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MARCO AURELIO CARNEIRO;7304;40889;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ADVOGADO;01/07/1947;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARCO FRANCISCO HOSTERT;28296;12900;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;16/04/1972;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCOS ANTONIO NOGAS;26627;23233;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;GERENTE;13/06/1969;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARCOS AURÉLIO LUCCA;7876;20789;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;COMERCIANTE;23/01/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCOS BATISTA;31977;36021;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;OUTROS;12/06/1972;MASCULINO;LÊ E ESCREVE;SUPLENTE
1;VEREADOR;MARCOS COSTA JUNIOR;28297;12010;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ANALISTA DE SISTEMAS;28/12/1966;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARCOS DRISCHEL;28298;12145;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;POLICIAL MILITAR;28/10/1962;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MARCOS MARQUES PEREIRA;28299;12350;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;EMPRESÁRIO;10/11/1977;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARCOS MILDEMBERGER;7512;33030;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;MECÂNICO DE MANUTENÇÃO;11/02/1977;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;MARCOS PAULO BOBATO;32320;28156;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;COMERCIANTE;23/10/1972;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;#NULO#
1;VEREADOR;MARCOS ROBERTO BUTENAS;30494;65300;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SERVIDOR PÚBLICO MUNICIPAL;28/04/1975;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;MARCOS VINICIUS DA SILVA SOUZA;7305;40700;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;COMERCIANTE;20/11/1978;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARI APARECIDA DE OLIVEIRA;32321;14025;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;ENFERMEIRO;25/05/1968;FEMININO;SUPERIOR INCOMPLETO;NÃO ELEITO
1;VEREADOR;MARIA APARECIDA BARATIERI;28300;12009;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;28/11/1958;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARIA APARECIDA DE OLIVEIRA;7877;20194;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PROFESSOR DE ENSINO FUNDAMENTAL;24/06/1946;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARIA APARECIDA DIVINO;28302;12820;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;12/06/1963;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;MARIA APARECIDA DOS SANTOS SOUZA;7938;45105;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO MUNICIPAL;06/03/1956;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARIA CECILIA SEBASTIÃO GOMES;31689;27505;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;19/04/1963;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;MARIA CLARICE BANASZEWSKI;26764;17955;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ESTETICISTA;18/05/1955;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARIA DA LUZ MARTINS;31690;27999;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PEDAGOGO;07/09/1954;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;MARIA DE FATIMA DE SOUZA BRITO;26765;17951;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CABELEIREIRO E BARBEIRO;29/01/1954;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;MARIA DE FÁTIMA SADDOCK PEREIRA;7626;43210;DEFERIDO;43;PV;PARTIDO VERDE;ASSISTENTE SOCIAL;23/05/1953;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARIA DE LARA;7306;40404;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ESTETICISTA;16/10/1970;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARIA DE LOURDES BARATTO DO PRADO;112;11011;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;20/11/1954;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARIA DE LOURDES BESERRA DE SOUZA;7307;40004;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;VEREADOR;03/12/1927;FEMININO;ENSINO MÉDIO COMPLETO;ELEITO
1;VEREADOR;MARIA DE LOURDES FERNANDES BACANOF;7514;33334;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SERVIDOR PÚBLICO CIVIL APOSENTADO;09/05/1932;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;MARIA DO ROCIO KLINGELFUS;7516;33444;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SERVIDOR PÚBLICO CIVIL APOSENTADO;07/10/1949;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;MARIA DO SOCORRO DA SILVA;7939;45945;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PROFESSOR DE ENSINO FUNDAMENTAL;29/10/1952;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARIA ELIZABETE SCHOENBERGER;31691;27011;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;OUTROS;11/06/1951;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;MARIA GORETTI DAVID LOPES;7940;45745;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ENFERMEIRO;28/12/1960;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARIA LIDIA KEMPA;32322;28213;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;28/05/1949;FEMININO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;MARIA LOPES BEZERRA MODESTO;28673;15675;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;AGENTE ADMINISTRATIVO;16/12/1966;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MARIA LUCIA TAGLIARI;28674;15400;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PROFESSOR DE ENSINO MÉDIO;24/09/1953;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARIA MADALENA PRYBICZ;7736;13822;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PROFESSOR DE ENSINO MÉDIO;16/11/1951;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARIA MARTINS;7941;45002;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;MANICURE E MAQUILADOR;26/12/1976;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARIA NIVERCINDA DE CAMARGO;26629;23313;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;10/07/1946;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;MARIA TEREZINHA RIBEIRO DA CRUZ GALVÃO;7627;43251;DEFERIDO;43;PV;PARTIDO VERDE;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);08/02/1951;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARIAN DO ROCIO TEIXEIRA;7308;40900;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;AGENTE DE SAÚDE E SANITARISTA;01/08/1963;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARIANO JUCKE;36444;14888;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;GERENTE;31/07/1962;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;MARILEI DE SOUZA LIMA;7942;45123;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;CANTOR E COMPOSITOR;07/01/1961;FEMININO;ENSINO MÉDIO COMPLETO;ELEITO
1;VEREADOR;MARILIANE ALVES CORDEIRO AGUIAR;32323;28700;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;COMERCIANTE;12/04/1962;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;MARILZE RODRIGUES ACOSTA;28675;15715;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;AGENTE ADMINISTRATIVO;15/07/1962;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARINALVA RAMOS BARBOZA;22149;10022;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;08/02/1966;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MARINÉS VIECILI;7878;20300;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;21/05/1955;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARIO ANTONIO RAVANELLO;26766;17013;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ENCANADOR, SOLDADOR, CHAPEADOR E CALDEIREIRO;26/05/1954;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;MARIO CELSO PUGLIELLI DA CUNHA;7309;40040;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;JORNALISTA E REDATOR;17/07/1946;MASCULINO;ENSINO MÉDIO COMPLETO;MÉDIA
1;VEREADOR;MARIO FERREIRA;22151;10800;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;OUTROS;01/07/1968;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MARIO OLIVEIRA GOMES;22153;10190;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;25/03/1950;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARIO SERGIO BRADOCK ZACHESKI;28676;15150;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;22/06/1953;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARISA POCKRANDT;7806;25225;DEFERIDO;25;DEM;DEMOCRATAS;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;11/02/1953;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARISA STEDILE;7737;13121;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;BANCÁRIO E ECONOMIÁRIO;11/08/1960;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARLENE CARDOZO DE AGUIAR DOS SANTOS;7943;45900;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;24/09/1963;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARLENE DE SOUZA ANDRADE;7944;45177;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;DONA DE CASA;02/03/1957;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;MARLI ALVES ANDRADE;7879;20252;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;DIRETOR DE ESTABELECIMENTO DE ENSINO;24/09/1947;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MARLI TEIXEIRA LEITE;7945;45019;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PROFESSOR DE ENSINO MÉDIO;12/01/1963;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARLI TEREZINHA FLORENTINO;28677;15915;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;25/12/1954;FEMININO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MARLISE MARIA PASQUALINE;32324;28899;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ENFERMEIRO;21/11/1959;FEMININO;SUPERIOR COMPLETO;#NULO#
1;VEREADOR;MARLON MADJER MALLASSA;32326;28333;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;TÉCNICO EM INFORMÁTICA;22/05/1981;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;MARLUS VINICIUS FORIGO;28678;15005;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PROFESSOR DE ENSINO SUPERIOR;21/12/1963;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MAURICIO BARBOSA DE CAMARGO;32327;14014;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;ADVOGADO;19/04/1968;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;MAURICIO BASTOS;32329;14114;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PROFESSOR DE ENSINO MÉDIO;19/09/1960;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;MAURICIO DE SANTA CRUZ ARRUDA;7880;20190;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;ADVOGADO;26/07/1974;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MAURICIO NATEL DE CAMARGO;32331;28210;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;COMERCIANTE;01/03/1964;MASCULINO;ENSINO MÉDIO COMPLETO;#NULO#
1;VEREADOR;MAURILIO ALVES;28679;15151;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;POLICIAL CIVIL;01/07/1956;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MAURILIO PAULO GROLA;32333;28131;RENÚNCIA;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;02/02/1967;MASCULINO;SUPERIOR INCOMPLETO;#NULO#
1;VEREADOR;MAURO BONIERSKI;22155;10101;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;ELETRICISTA E ASSEMELHADOS;29/06/1974;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MAURO FAGUNDES RODRIGUES MARQUES;7807;25696;DEFERIDO;25;DEM;DEMOCRATAS;CABELEIREIRO E BARBEIRO;07/12/1966;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MAURO IGNACIO;28304;12123;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SERVIDOR PÚBLICO ESTADUAL;30/12/1963;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MAURO WIEGAND;7881;20450;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;REPRESENTANTE COMERCIAL;09/11/1959;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MAYKON JEFFERSON DE OLIVEIRA;7808;25022;DEFERIDO;25;DEM;DEMOCRATAS;OUTROS;22/02/1985;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;MIGUEL ARILDO DE LIMA;7518;33133;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;COMERCIANTE;28/08/1956;MASCULINO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
1;VEREADOR;MIGUEL DOS SANTOS JUNIOR;28306;12094;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;02/07/1979;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MIGUEL SILVESTRE DA ROCHA;31692;27213;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;OUTROS;09/02/1946;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
1;VEREADOR;MOACIR BERWANGER;26631;23008;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;10/07/1947;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
1;VEREADOR;MOISES ROSA SANTANA;26767;17157;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;VIGILANTE;16/02/1964;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
1;VEREADOR;MOISÉS SILVA DE MENEZES;7882;20500;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;OUTROS;25/07/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MÁRIO DITIUK;28308;12789;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;11/02/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;MÔNICA NATEL BENETTI;7520;33800;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;EMPRESÁRIO;21/11/1968;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
1;VEREADOR;NADIA ALEXSANDRA ALVES IZQUIERDO;26768;17782;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;RECEPCIONISTA;21/06/1977;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;NASSER DOS SANTOS BANDEIRA;28310;12333;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;17/09/1956;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;NATANAEL LUIZ DA SILVA;7809;25700;DEFERIDO;25;DEM;DEMOCRATAS;ENGENHEIRO;25/12/1964;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SUPLENTE
1;VEREADOR;NATASHA PRINCIVAL BERLIM;7738;13100;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;15/09/1990;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;NEIR HOMEM MENEZES;22157;10777;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;CANTOR E COMPOSITOR;27/01/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
1;VEREADOR;NELCI DO ROCIO BERNARDES;26633;23013;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PROFESSOR DE ENSINO FUNDAMENTAL;03/04/1962;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
1;VEREADOR;NELLO ROY MORLOTTI;30495;65650;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;15/08/1971;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
