NUMERO_ZONA;CODIGO_CARGO;NUMERO_CAND;SQ_CANDIDATO;NOME_CANDIDATO;NOME_URNA_CANDIDATO;DESCRICAO_CARGO;COD_SIT_CAND_SUPERIOR;DESC_SIT_CAND_SUPERIOR;CODIGO_SIT_CANDIDATO;DESC_SIT_CANDIDATO;CODIGO_SIT_CAND_TOT;DESC_SIT_CAND_TOT;NUMERO_PARTIDO;SIGLA_PARTIDO;NOME_PARTIDO;SEQUENCIAL_LEGENDA;NOME_COLIGACAO;COMPOSICAO_LEGENDA;TOTAL_VOTOS
4;13;14777;1,6E+11;LEANDRO GESIEL ALBANSKI;LEANDRO ALBANSKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;224
175;13;19012;1,6E+11;EDILSON DOMINGUES;PROFESSOR EDILSON (BATATINHA);VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;19;PTN;PARTIDO TRABALHISTA NACIONAL;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;1
174;13;17556;1,6E+11;FERNANDO CESAR ALVES PEREIRA;FERNANDO PEREIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;3
2;13;15963;1,6E+11;CESÁRIO RICARDO MARCONCIN;CESÁRIO RICARDO MARCONCIN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;31
177;13;14114;1,6E+11;PAULO VICTOR IACZINSKI DA SILVA;PAULINHO DO RAIO X;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;56
1;13;43198;1,6E+11;BENEDITO LIMA;BENEDITO O COBRADOR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;41
175;13;36100;1,6E+11;VICENTE NUNES DOS SANTOS;VICENTE DO ARAÇA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;51
1;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
2;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
3;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
4;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
145;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
174;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
175;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
176;13;44613;1,6E+11;MARIA APARECIDA DE SOUZA CASTELIANO;MARIA CASTELIANO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;0
3;13;17712;1,6E+11;ANDERSON RAMALHO DOS SANTOS;RAMALHO FILHO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;8
175;13;17470;1,6E+11;ANA KOSNIYZEKO;ANA DO SALÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;2
177;13;43043;1,6E+11;PAULO SALAMUNI;PAULO SALAMUNI;VEREADOR;12;APTO;2;DEFERIDO;2;ELEITO POR QP;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;1486
2;13;43198;1,6E+11;BENEDITO LIMA;BENEDITO O COBRADOR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;32
174;13;40070;1,6E+11;MIRNA MARY SILVA BATISTA;MIRNA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;3
4;13;40850;1,6E+11;MAURO JOSÉ IGNACIO;MAURO IGNACIO;VEREADOR;12;APTO;2;DEFERIDO;3;ELEITO POR MÉDIA;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;449
1;13;45777;1,6E+11;MIRIAN DE GODOY BUENO SENEGAGLIA;MIRIAN SENEGAGLIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;77
2;13;44400;1,6E+11;LUIZ TADEU SEIDEL BERNARDINA;LUIZ TADEU SEIDEL;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;1301
177;13;23000;1,6E+11;DIOGO NASCIMENTO BUSSE;DIOGO BUSSE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;1177
176;13;22345;1,6E+11;AGENOR DE SOUZA LEAL NETO;AGENOR LEAL;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;20
175;13;11789;1,6E+11;LUIZ CARLOS DOBJANSKI;DOBJANSKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;14
145;13;14012;1,6E+11;OSVALDO BUSKEI;OSVALDO BUSKEI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;6
2;13;12190;1,6E+11;DEOCAR ANTUNES DE LIMA;DEOCAR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;160
2;13;23500;1,6E+11;NILSON SALES;SALLES DO FAZENDINHA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;16
175;13;23500;1,6E+11;NILSON SALES;SALLES DO FAZENDINHA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;149
178;13;20112;1,6E+11;VALMIR DE ALMEIDA;VALMIR ALMEIDA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;7
2;13;14111;1,6E+11;FERNANDO JOSE TISSOT;FERNANDO TISSOT;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;135
175;13;65504;1,6E+11;ABNER CHECON;ABNER CHECON;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;1,6E+11;INOVA CURITIBA;PR / PC do B;12
175;13;20014;1,6E+11;MARIO CESAR DOS SANTOS;MARIO MEZAQUE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;6
4;13;17021;1,6E+11;SILVESTRE DA SILVA CAMARGO;CAMARGUINHO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;3
174;13;17666;1,6E+11;WALTER HENRIQUE BOZA;WALTER BOZA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;446
177;13;14123;1,6E+11;JAIRO DE OLIVEIRA E SILVA;JAIRINHO CASA DA RESISTÊNCIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;19
176;13;14131;1,6E+11;THIAGO ALEXANDRE BAPTISTA;THIAGO ALEB;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;12
176;13;17666;1,6E+11;WALTER HENRIQUE BOZA;WALTER BOZA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;23
3;13;15555;1,6E+11;RENATO SOARES MARIN;PROFESSOR RENATO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;33
175;13;15431;1,6E+11;JOAO BATISTA DE QUADROS;BATISTA DA IMOBILIARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;16
145;13;36333;1,6E+11;CECILIA DE OLIVEIRA SIMÃO;CIÇA CABELEIREIRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;4
175;13;36021;1,6E+11;AMARILDO GONÇALVES DA SILVA;AMARILDO SILVA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;63
1;13;36236;1,6E+11;ADRIANA POPADIUK;ADRIANA POPADIUK;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;2
178;13;44333;1,6E+11;TELMA RAQUEL SANTOS DA SILVA;TELMA BAGGIO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;2
176;13;23300;1,6E+11;EDSON BASTOS DE BARROS;EDSON BASTOS;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;5
3;13;44333;1,6E+11;TELMA RAQUEL SANTOS DA SILVA;TELMA BAGGIO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;8
2;13;23200;1,6E+11;ILSON APARECIDO ESTEFANI;ESTEFANI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;4
1;13;22022;1,6E+11;ADAIR AVILA ROA;ADAIR RÔA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;3
174;13;12777;1,6E+11;GISELE SCHWINDEN DE SOUZA;GISELE LOPEZ;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;36
4;13;14200;1,6E+11;BOHDAN METCHKO FILHO;BOHDAN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;111
177;13;20600;1,6E+11;MARIA ANGELICA MEDEIROS BOSSI;DRA ANGELICA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;64
178;13;20600;1,6E+11;MARIA ANGELICA MEDEIROS BOSSI;DRA ANGELICA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;56
174;13;15000;1,6E+11;WILLIAN ANTUNES WENCESLAU BRAZ;WILL;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;95
174;13;15431;1,6E+11;JOAO BATISTA DE QUADROS;BATISTA DA IMOBILIARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;30
4;13;43210;1,6E+11;MARIA DE FATIMA SADDOCK PEREIRA;FATIMA ASSISTENTE SOCIAL;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;43
3;13;36333;1,6E+11;CECILIA DE OLIVEIRA SIMÃO;CIÇA CABELEIREIRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;66
2;13;12010;1,6E+11;BENEDITO GUILHERME FALCAO FARIAS;GUILHERME FALCÃO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;547
175;13;12001;1,6E+11;RAUL ALCÂNTARA DE SOUZA;RAUL ALCÂNTARA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;26
178;13;50010;1,6E+11;AMADORA GIRALDELLI SANCHES BUENO;PROFESSORA AMADÓRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1,6E+11;PARTIDO ISOLADO;PSOL;11
1;13;20321;1,6E+11;CELIO ANDRADE DA SILVA;CELIO ANDRADE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;37
1;13;20345;1,6E+11;VIVIAN TEREZINHA MILANI NEIVA DE LIMA RODRIGUES;PROFESSORA VIVIAN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;59
177;13;17777;1,6E+11;EDISON JOSÉ TULCHESKI DE OLIVEIRA;EDSOM PASTOR;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;37
177;13;17177;1,6E+11;CLAUDINEI MENEGUETTI;MENEGUETTI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;17;PSL;PARTIDO SOCIAL LIBERAL;1,6E+11;PARTIDO ISOLADO;PSL;3
178;13;27137;1,6E+11;CENIRA TRINDADE DOS SANTOS;CENIRA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;1
178;13;27444;1,6E+11;FERNANDO JOSÉ RODRIGUES DE OLIVEIRA;FERNANDO DA PADARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;64
3;13;45888;1,6E+11;JORGE YAMAWAKI;JORGE YAMAWAKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;1310
178;13;45888;1,6E+11;JORGE YAMAWAKI;JORGE YAMAWAKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;477
177;13;45145;1,6E+11;FRANCISCO CARLOS DOS SANTOS GARCEZ;FRANCISCO GARCEZ;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;86
4;13;44168;1,6E+11;VALÉRIO CAVALHEIRO;VALERIO CAVALHEIRO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PRP;4
2;13;20891;1,6E+11;ELOIR JOSÉ GOLEMBA;GOLEMBA TAXISTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;29
177;13;20000;1,6E+11;PAULO CESAR FRISSO;PAULINHO DA FARMACIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;20;PSC;PARTIDO SOCIAL CRISTÃO;1,6E+11;CURITIBA NOVAS IDEIAS;PSC / PT do B;71
177;13;12212;1,6E+11;MARIA DA PIEDADE MONTEIRO DE ALMEIDA MOTTA;MARIA PIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;102
178;13;12212;1,6E+11;MARIA DA PIEDADE MONTEIRO DE ALMEIDA MOTTA;MARIA PIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;42
178;13;12001;1,6E+11;RAUL ALCÂNTARA DE SOUZA;RAUL ALCÂNTARA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;1,6E+11;PDT/PT/PV;PDT / PT / PV;72
3;13;55655;1,6E+11;JOACIR ROBERTO HINÇA;ROBERTO HINÇA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;345
2;13;50100;1,6E+11;WAGNER TAUSCHECK;WAGNER PSOL;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1,6E+11;PARTIDO ISOLADO;PSOL;48
2;13;19009;1,6E+11;GERSON LUIZ FERREIRA;GERSON FERREIRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;19;PTN;PARTIDO TRABALHISTA NACIONAL;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;48
175;13;19009;1,6E+11;GERSON LUIZ FERREIRA;GERSON FERREIRA;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;19;PTN;PARTIDO TRABALHISTA NACIONAL;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;2
177;13;15145;1,6E+11;JOAO SOBIERANSKI;JOAO SOBIERANSKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;16
175;13;14863;1,6E+11;WANDERLEY VEIGA;PROFESSOR WANDERLEY VEIGA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;7
175;13;14044;1,6E+11;CATHERINE JULIA CARVALHO MARTINS;CATHERINE;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PTB;1
1;13;43010;1,6E+11;THIAGO CHEMIN ROSENMANN;THIAGO CHEMIN ROSENMANN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;62
177;13;43010;1,6E+11;THIAGO CHEMIN ROSENMANN;THIAGO CHEMIN ROSENMANN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;94
145;13;36123;1,6E+11;ADALMO ROMILSON ALVES;ADALMO HOMEM DO COLCHÃO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;1,6E+11;CURITIBA MAIS FORTE;PTN / PTC;205
177;13;27011;1,6E+11;RAPHAEL DE SOUZA LOBO;RAPHA LOBO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;120
175;13;27888;1,6E+11;ALBINO SURECK;BINTHIO;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;1,6E+11;PARTIDO ISOLADO;PSDC;26
175;13;23070;1,6E+11;NELSON FERREIRA;NELSON;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;23;PPS;PARTIDO POPULAR SOCIALISTA;1,6E+11;PARTIDO ISOLADO;PPS;215
2;13;45888;1,6E+11;JORGE YAMAWAKI;JORGE YAMAWAKI;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;712
1;13;22591;1,6E+11;ANA PAULA MARCELINO DA SILVA;ANA PAULA MARCELINO;VEREADOR;12;APTO;2;DEFERIDO;4;NÃO ELEITO;22;PR;PARTIDO DA REPÚBLICA;1,6E+11;INOVA CURITIBA;PR / PC do B;2
178;13;11311;1,6E+11;CARLOS DE MORAES XAVIER;CARLOS XAVIER;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;5
4;13;15215;1,6E+11;PAULO CESAR LANGER;PAULO LANGER;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;1,6E+11;PARTIDO ISOLADO;PMDB;22
2;13;43010;1,6E+11;THIAGO CHEMIN ROSENMANN;THIAGO CHEMIN ROSENMANN;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;43;PV;PARTIDO VERDE;1,6E+11;PDT/PT/PV;PDT / PT / PV;36
3;13;11470;1,6E+11;REGINA FARIA GOMES;REGINA FARIA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;11;PP;PARTIDO PROGRESSISTA;1,6E+11;PARTIDO ISOLADO;PP;174
174;13;55999;1,6E+11;JOZIRA FERREIRA DA COSTA;JOZIRA DA COSTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;50
175;13;55999;1,6E+11;JOZIRA FERREIRA DA COSTA;JOZIRA DA COSTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;5
178;13;55999;1,6E+11;JOZIRA FERREIRA DA COSTA;JOZIRA DA COSTA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;12
145;13;55655;1,6E+11;JOACIR ROBERTO HINÇA;ROBERTO HINÇA;VEREADOR;12;APTO;2;DEFERIDO;5;SUPLENTE;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;1,6E+11;UNIDOS POR CURITIBA;PRB / DEM / PHS / PMN / PSB / PSDB / PSD;748
